"abbr_state","county","candidate","votes","percent_won","percent_complete","fips"
"in","greene","democrat",5061,37.1,100,18055
"in","greene","other",699,5.1,100,18055
"in","greene","republican",7865,57.7,100,18055
"in","hamilton","democrat",55663,35.9,100,18057
"in","hamilton","other",6798,4.4,100,18057
"in","hamilton","republican",92655,59.7,100,18057
"in","hancock","democrat",10772,29.6,100,18059
"in","hancock","other",2402,6.6,100,18059
"in","hancock","republican",23187,63.8,100,18059
"in","harrison","democrat",6570,35.4,100,18061
"in","harrison","other",580,3.1,100,18061
"in","harrison","republican",11435,61.5,100,18061
"in","hendricks","democrat",24424,32.6,100,18063
"in","hendricks","other",3886,5.2,100,18063
"in","hendricks","republican",46710,62.3,100,18063
"in","henry","democrat",6915,34.3,100,18065
"in","henry","other",1557,7.7,100,18065
"in","henry","republican",11664,57.9,100,18065
"in","howard","democrat",14311,38.6,100,18067
"in","howard","other",2377,6.4,100,18067
"in","howard","republican",20402,55,100,18067
"in","huntington","democrat",4545,28.8,100,18069
"in","huntington","other",1280,8.1,100,18069
"in","huntington","republican",9941,63.1,100,18069
"in","jackson","democrat",5626,31.9,100,18071
"in","jackson","other",721,4.1,100,18071
"in","jackson","republican",11267,64,100,18071
"in","jasper","democrat",4106,31,100,18073
"in","jasper","other",575,4.3,100,18073
"in","jasper","republican",8556,64.6,100,18073
"in","jay","democrat",2721,34.7,100,18075
"in","jay","other",596,7.6,100,18075
"in","jay","republican",4529,57.7,100,18075
"in","jefferson","democrat",5423,40.4,100,18077
"in","jefferson","other",462,3.4,100,18077
"in","jefferson","republican",7534,56.1,100,18077
"in","jennings","democrat",3701,33.2,100,18079
"in","jennings","other",515,4.6,100,18079
"in","jennings","republican",6948,62.2,100,18079
"in","johnson","democrat",19897,29.7,100,18081
"in","johnson","other",3719,5.6,100,18081
"in","johnson","republican",43317,64.7,100,18081
"in","knox","democrat",6503,43,100,18083
"in","knox","other",810,5.4,100,18083
"in","knox","republican",7816,51.7,100,18083
"in","kosciusko","democrat",8025,24.9,100,18085
"in","kosciusko","other",1981,6.2,100,18085
"in","kosciusko","republican",22179,68.9,100,18085
"in","lagrange","democrat",2782,28.9,100,18087
"in","lagrange","other",618,6.4,100,18087
"in","lagrange","republican",6222,64.7,100,18087
"in","lake","democrat",122006,61.9,100,18089
"in","lake","other",7538,3.8,100,18089
"in","lake","republican",67626,34.3,100,18089
"in","laporte","democrat",22398,49.9,100,18091
"in","laporte","other",2764,6.2,100,18091
"in","laporte","republican",19727,43.9,100,18091
"in","lawrence","democrat",5493,29.2,100,18093
"in","lawrence","other",1007,5.3,100,18093
"in","lawrence","republican",12326,65.5,100,18093
"in","madison","democrat",22181,41.1,100,18095
"in","madison","other",3686,6.8,100,18095
"in","madison","republican",28049,52,100,18095
"in","marion","democrat",213298,58.5,100,18097
"in","marion","other",20125,5.5,100,18097
"in","marion","republican",131486,36,100,18097
"in","marshall","democrat",6222,34.7,100,18099
"in","marshall","other",1059,5.9,100,18099
"in","marshall","republican",10658,59.4,100,18099
"in","martin","democrat",1595,33.3,100,18101
"in","martin","other",261,5.5,100,18101
"in","martin","republican",2932,61.2,100,18101
"in","miami","democrat",3836,28.9,100,18103
"in","miami","other",1007,7.6,100,18103
"in","miami","republican",8453,63.6,100,18103
"in","monroe","democrat",34198,58.3,100,18105
"in","monroe","other",3476,5.9,100,18105
"in","monroe","republican",20994,35.8,100,18105
"in","montgomery","democrat",4393,28.9,100,18107
"in","montgomery","other",976,6.4,100,18107
"in","montgomery","republican",9807,64.6,100,18107
"in","morgan","democrat",7819,25.2,100,18109
"in","morgan","other",2011,6.5,100,18109
"in","morgan","republican",21189,68.3,100,18109
"in","newton","democrat",1786,31,100,18111
"in","newton","other",313,5.4,100,18111
"in","newton","republican",3670,63.6,100,18111
"in","noble","democrat",4996,29.9,100,18113
"in","noble","other",1217,7.3,100,18113
"in","noble","republican",10509,62.8,100,18113
"in","ohio","democrat",853,29.5,100,18115
"in","ohio","other",95,3.3,100,18115
"in","ohio","republican",1948,67.3,100,18115
"in","orange","democrat",2793,34,100,18117
"in","orange","other",291,3.5,100,18117
"in","orange","republican",5133,62.5,100,18117
"in","owen","democrat",2642,31,100,18119
"in","owen","other",557,6.5,100,18119
"in","owen","republican",5331,62.5,100,18119
"in","parke","democrat",2339,35.1,100,18121
"in","parke","other",435,6.5,100,18121
"in","parke","republican",3899,58.4,100,18121
"in","perry","democrat",3990,49.9,100,18123
"in","perry","other",388,4.9,100,18123
"in","perry","republican",3611,45.2,100,18123
"in","pike","democrat",2228,37.5,100,18125
"in","pike","other",314,5.3,100,18125
"in","pike","republican",3404,57.2,100,18125
"in","porter","democrat",36690,48,100,18127
"in","porter","other",4256,5.6,100,18127
"in","porter","republican",35511,46.4,100,18127
"in","posey","democrat",4848,38.8,100,18129
"in","posey","other",597,4.8,100,18129
"in","posey","republican",7048,56.4,100,18129
"in","pulaski","democrat",1859,34.8,80,18131
"in","pulaski","other",372,7,80,18131
"in","pulaski","republican",3109,58.2,80,18131
"in","putnam","democrat",4319,29.4,100,18133
"in","putnam","other",861,5.9,100,18133
"in","putnam","republican",9510,64.7,100,18133
"in","randolph","democrat",3230,31.5,100,18135
"in","randolph","other",614,6,100,18135
"in","randolph","republican",6409,62.5,100,18135
"in","ripley","democrat",3182,24.7,100,18137
"in","ripley","other",463,3.6,100,18137
"in","ripley","republican",9227,71.7,100,18137
"in","rush","democrat",2238,31.3,100,18139
"in","rush","other",441,6.2,100,18139
"in","rush","republican",4472,62.5,100,18139
"in","scott","democrat",3763,41.4,100,18143
"in","scott","other",288,3.2,100,18143
"in","scott","republican",5046,55.5,100,18143
"in","shelby","democrat",5549,30.9,100,18145
"in","shelby","other",1113,6.2,100,18145
"in","shelby","republican",11267,62.8,100,18145
"in","spencer","democrat",3960,40.1,100,18147
"in","spencer","other",458,4.6,100,18147
"in","spencer","republican",5465,55.3,100,18147
"in","st joseph","democrat",56744,51.2,100,18141
"in","st joseph","other",6782,6.1,100,18141
"in","st joseph","republican",47352,42.7,100,18141
"in","starke","democrat",3443,38.1,100,18149
"in","starke","other",699,7.7,100,18149
"in","starke","republican",4895,54.2,100,18149
"in","steuben","democrat",4543,31.1,100,18151
"in","steuben","other",1017,7,100,18151
"in","steuben","republican",9071,62,100,18151
"in","sullivan","democrat",3856,45.6,100,18153
"in","sullivan","other",429,5.1,100,18153
"in","sullivan","republican",4164,49.3,100,18153
"in","switzerland","democrat",1242,34.1,100,18155
"in","switzerland","other",139,3.8,100,18155
"in","switzerland","republican",2260,62.1,100,18155
"in","tippecanoe","democrat",28853,45.9,100,18157
"in","tippecanoe","other",4003,6.4,100,18157
"in","tippecanoe","republican",30019,47.7,100,18157
"in","tipton","democrat",2260,30.1,100,18159
"in","tipton","other",496,6.6,100,18159
"in","tipton","republican",4760,63.3,100,18159
"in","union","democrat",901,27.4,100,18161
"in","union","other",136,4.1,100,18161
"in","union","republican",2252,68.5,100,18161
"in","vanderburgh","democrat",31857,44,100,18163
"in","vanderburgh","other",3765,5.2,100,18163
"in","vanderburgh","republican",36743,50.8,100,18163
"in","vermillion","democrat",3197,46.4,100,18165
"in","vermillion","other",455,6.6,100,18165
"in","vermillion","republican",3245,47,100,18165
"in","vigo","democrat",21017,52.8,100,18167
"in","vigo","other",2225,5.6,100,18167
"in","vigo","republican",16572,41.6,100,18167
"in","wabash","democrat",3925,29.4,100,18169
"in","wabash","other",848,6.3,100,18169
"in","wabash","republican",8595,64.3,100,18169
"in","warren","democrat",1159,29.3,100,18171
"in","warren","other",211,5.3,100,18171
"in","warren","republican",2589,65.4,100,18171
"in","warrick","democrat",11092,37.4,100,18173
"in","warrick","other",1302,4.4,100,18173
"in","warrick","republican",17255,58.2,100,18173
"in","washington","democrat",3772,33.2,100,18175
"in","washington","other",405,3.6,100,18175
"in","washington","republican",7195,63.3,100,18175
"in","wayne","democrat",9309,36.2,100,18177
"in","wayne","other",1678,6.5,100,18177
"in","wayne","republican",14703,57.2,100,18177
"in","wells","democrat",3514,26.7,100,18179
"in","wells","other",835,6.3,100,18179
"in","wells","republican",8806,66.9,100,18179
"in","white","democrat",3218,32.2,100,18181
"in","white","other",696,7,100,18181
"in","white","republican",6065,60.8,100,18181
"in","whitley","democrat",4500,28.9,100,18183
"in","whitley","other",1208,7.8,100,18183
"in","whitley","republican",9864,63.3,100,18183
"mo","adair","democrat",4196,41.2,100,29001
"mo","adair","other",395,3.9,300,87003
"mo","adair","republican",5595,54.9,100,29001
"mo","andrew","democrat",3122,34.3,100,29003
"mo","andrew","other",370,4,300,87009
"mo","andrew","republican",5610,61.6,100,29003
"mo","atchison","democrat",704,26.3,100,29005
"mo","atchison","other",110,4.1,300,87015
"mo","atchison","republican",1861,69.6,100,29005
"mo","audrain","democrat",3677,36.8,100,29007
"mo","audrain","other",594,5.9,300,87021
"mo","audrain","republican",5726,57.3,100,29007
"mo","barry","democrat",3864,26.4,100,29009
"mo","barry","other",722,4.9,300,87027
"mo","barry","republican",10058,68.7,100,29009
"mo","barton","democrat",1231,20.8,100,29011
"mo","barton","other",201,3.4,300,87033
"mo","barton","republican",4479,75.8,100,29011
"mo","bates","democrat",2865,35.9,100,29013
"mo","bates","other",479,6,300,87039
"mo","bates","republican",4629,58.1,100,29013
"mo","benton","democrat",3096,32.5,100,29015
"mo","benton","other",534,5.7,300,87045
"mo","benton","republican",5887,61.9,100,29015
"mo","bollinger","democrat",1379,24.6,100,29017
"mo","bollinger","other",213,3.8,300,87051
"mo","bollinger","republican",4016,71.6,100,29017
"mo","boone",NA,NA,NA,NA,29019
"mo","boone","democrat",45050,54.3,977,NA
"mo","boone","other",3776,4.5,2931,NA
"mo","boone","republican",34121,41.1,977,NA
"mo","buchanan","democrat",16101,45.2,100,29021
"mo","buchanan","other",1839,5.1,300,87063
"mo","buchanan","republican",17653,49.6,100,29021
"mo","butler","democrat",4543,26.7,100,29023
"mo","butler","other",688,4.1,300,87069
"mo","butler","republican",11762,69.2,100,29023
"mo","caldwell","democrat",1516,35.1,100,29025
"mo","caldwell","other",284,6.5,300,87075
"mo","caldwell","republican",2513,58.3,100,29025
"mo","callaway","democrat",7083,36.9,100,29027
"mo","callaway","other",1119,5.8,300,87081
"mo","callaway","republican",10978,57.2,100,29027
"mo","camden","democrat",6898,31.2,100,29029
"mo","camden","other",976,4.4,300,87087
"mo","camden","republican",14261,64.4,100,29029
"mo","cape girardeau","democrat",11187,30.5,100,29031
"mo","cape girardeau","other",1416,3.8,300,87093
"mo","cape girardeau","republican",24103,65.7,100,29031
"mo","carroll","democrat",1290,29.7,100,29033
"mo","carroll","other",178,4.1,300,87099
"mo","carroll","republican",2875,66.2,100,29033
"mo","carter","democrat",742,26.7,100,29035
"mo","carter","other",133,4.8,300,87105
"mo","carter","republican",1907,68.5,100,29035
"mo","cass","democrat",20589,40.6,100,29037
"mo","cass","other",2705,5.3,300,87111
"mo","cass","republican",27450,54.1,100,29037
"mo","cedar","democrat",1539,24.5,100,29039
"mo","cedar","other",310,4.9,300,87117
"mo","cedar","republican",4443,70.6,100,29039
"mo","chariton","democrat",1465,37,100,29041
"mo","chariton","other",173,4.4,300,87123
"mo","chariton","republican",2319,58.6,100,29041
"mo","christian","democrat",11853,28.5,100,29043
"mo","christian","other",1887,4.6,300,87129
"mo","christian","republican",27806,66.9,100,29043
"mo","clark","democrat",1059,32.3,100,29045
"mo","clark","other",181,5.5,300,87135
"mo","clark","republican",2037,62.2,100,29045
"mo","clay","democrat",55169,50.2,100,29047
"mo","clay","other",5583,5.1,300,87141
"mo","clay","republican",49057,44.7,100,29047
"mo","clinton","democrat",3987,39,100,29049
"mo","clinton","other",619,6,300,87147
"mo","clinton","republican",5607,54.9,100,29049
"mo","cole","democrat",14212,37.9,100,29051
"mo","cole","other",1316,3.4,300,87153
"mo","cole","republican",21932,58.5,100,29051
"mo","cooper","democrat",2920,36.6,100,29053
"mo","cooper","other",384,4.8,300,87159
"mo","cooper","republican",4667,58.5,100,29053
"mo","crawford","democrat",3144,32,100,29055
"mo","crawford","other",524,5.3,300,87165
"mo","crawford","republican",6163,62.7,100,29055
"mo","dade","democrat",969,24.6,100,29057
"mo","dade","other",166,4.2,300,87171
"mo","dade","republican",2810,71.2,100,29057
"mo","dallas","democrat",1979,26.6,100,29059
"mo","dallas","other",347,4.8,300,87177
"mo","dallas","republican",5101,68.7,100,29059
"mo","daviess","democrat",1263,33.9,100,29061
"mo","daviess","other",249,6.8,300,87183
"mo","daviess","republican",2209,59.4,100,29061
"mo","dekalb","democrat",1478,32.3,100,29063
"mo","dekalb","other",267,5.9,300,87189
"mo","dekalb","republican",2826,61.8,100,29063
"mo","dent","democrat",1795,26.5,100,29065
"mo","dent","other",316,4.7,300,87195
"mo","dent","republican",4652,68.8,100,29065
"mo","douglas","democrat",1556,23.3,100,29067
"mo","douglas","other",356,5.3,300,87201
"mo","douglas","republican",4753,71.3,100,29067
"mo","dunklin","democrat",3433,33.1,100,29069
"mo","dunklin","other",402,3.9,300,87207
"mo","dunklin","republican",6536,63,100,29069
"mo","franklin","democrat",19100,38.2,100,29071
"mo","franklin","other",2590,5.1,300,87213
"mo","franklin","republican",28250,56.6,100,29071
"mo","gasconade","democrat",2319,31.3,100,29073
"mo","gasconade","other",358,4.8,300,87219
"mo","gasconade","republican",4743,63.9,100,29073
"mo","gentry","democrat",1025,34,100,29075
"mo","gentry","other",130,4.4,300,87225
"mo","gentry","republican",1860,61.7,100,29075
"mo","greene","democrat",50599,39.3,100,29077
"mo","greene","other",5795,4.5,300,87231
"mo","greene","republican",72382,56.2,100,29077
"mo","grundy","democrat",1325,29.9,100,29079
"mo","grundy","other",212,4.8,300,87237
"mo","grundy","republican",2898,65.3,100,29079
"mo","harrison","democrat",1053,28.7,100,29081
"mo","harrison","other",197,5.4,300,87243
"mo","harrison","republican",2415,65.9,100,29081
"mo","henry","democrat",3783,38.4,100,29083
"mo","henry","other",568,5.8,300,87249
"mo","henry","republican",5498,55.8,100,29083
"mo","hickory","democrat",1490,31.7,100,29085
"mo","hickory","other",253,5.4,300,87255
"mo","hickory","republican",2955,62.9,100,29085
"mo","holt","democrat",628,26.9,100,29087
"mo","holt","other",90,3.9,300,87261
"mo","holt","republican",1614,69.2,100,29087
"mo","howard","democrat",1924,39.8,100,29089
"mo","howard","other",234,4.9,300,87267
"mo","howard","republican",2671,55.3,100,29089
"mo","howell","democrat",4374,25.2,100,29091
"mo","howell","other",892,5.1,300,87273
"mo","howell","republican",12065,69.6,100,29091
"mo","iron","democrat",1671,39.5,100,29093
"mo","iron","other",227,5.4,300,87279
"mo","iron","republican",2329,55.1,100,29093
"mo","jackson",NA,NA,NA,NA,29095
"mo","jackson","democrat",180435,61.3,997,NA
"mo","jackson","other",13366,4.6,2991,NA
"mo","jackson","republican",100657,34.2,997,NA
"mo","jasper","democrat",13791,28.5,100,29097
"mo","jasper","other",2489,5.1,300,87291
"mo","jasper","republican",32115,66.4,100,29097
"mo","jefferson","democrat",46937,44.4,100,29099
"mo","jefferson","other",5509,5.3,300,87297
"mo","jefferson","republican",53183,50.3,100,29099
"mo","johnson","democrat",8305,39.3,100,29101
"mo","johnson","other",1229,5.9,300,87303
"mo","johnson","republican",11591,54.9,100,29101
"mo","knox","democrat",558,30.6,100,29103
"mo","knox","other",58,3.2,300,87309
"mo","knox","republican",1207,66.2,100,29103
"mo","laclede","democrat",3950,24.7,100,29105
"mo","laclede","other",757,4.8,300,87315
"mo","laclede","republican",11280,70.6,100,29105
"mo","lafayette","democrat",6142,38.8,100,29107
"mo","lafayette","other",900,5.7,300,87321
"mo","lafayette","republican",8804,55.6,100,29107
"mo","lawrence","democrat",4331,26,100,29109
"mo","lawrence","other",830,4.9,300,87327
"mo","lawrence","republican",11523,69.1,100,29109
"mo","lewis","democrat",1472,33.3,100,29111
"mo","lewis","other",214,4.9,300,87333
"mo","lewis","republican",2730,61.8,100,29111
"mo","lincoln","democrat",9240,37.4,100,29113
"mo","lincoln","other",1470,5.9,300,87339
"mo","lincoln","republican",14028,56.7,100,29113
"mo","linn","democrat",2055,37,100,29115
"mo","linn","other",262,4.7,300,87345
"mo","linn","republican",3243,58.3,100,29115
"mo","livingston","democrat",2208,34.8,100,29117
"mo","livingston","other",305,4.8,300,87351
"mo","livingston","republican",3834,60.4,100,29117
"mo","macon","democrat",2323,31.2,100,29121
"mo","macon","other",234,3.2,300,87363
"mo","macon","republican",4892,65.7,100,29121
"mo","madison","democrat",1766,33.4,100,29123
"mo","madison","other",320,6.1,300,87369
"mo","madison","republican",3203,60.6,100,29123
"mo","maries","democrat",1338,29.8,100,29125
"mo","maries","other",177,3.9,300,87375
"mo","maries","republican",2976,66.3,100,29125
"mo","marion","democrat",4114,32,100,29127
"mo","marion","other",498,3.9,300,87381
"mo","marion","republican",8238,64.1,100,29127
"mo","mcdonald","democrat",1793,21.9,100,29119
"mo","mcdonald","other",569,7,300,87357
"mo","mcdonald","republican",5811,71.1,100,29119
"mo","mercer","democrat",396,23.3,100,29129
"mo","mercer","other",74,4.3,300,87387
"mo","mercer","republican",1231,72.4,100,29129
"mo","miller","democrat",3031,26.7,100,29131
"mo","miller","other",541,4.8,300,87393
"mo","miller","republican",7760,68.5,100,29131
"mo","mississippi","democrat",2063,40.7,100,29133
"mo","mississippi","other",179,3.5,300,87399
"mo","mississippi","republican",2826,55.8,100,29133
"mo","moniteau","democrat",2098,30.9,100,29135
"mo","moniteau","other",258,3.8,300,87405
"mo","moniteau","republican",4427,65.3,100,29135
"mo","monroe","democrat",1330,32.4,100,29137
"mo","monroe","other",195,4.8,300,87411
"mo","monroe","republican",2584,62.9,100,29137
"mo","montgomery","democrat",1721,31.8,100,29139
"mo","montgomery","other",289,5.4,300,87417
"mo","montgomery","republican",3403,62.9,100,29139
"mo","morgan","democrat",2916,33.3,100,29141
"mo","morgan","other",442,5,300,87423
"mo","morgan","republican",5408,61.7,100,29141
"mo","new madrid","democrat",2844,39.2,100,29143
"mo","new madrid","other",252,3.4,300,87429
"mo","new madrid","republican",4157,57.3,100,29143
"mo","newton","democrat",6688,25.1,100,29145
"mo","newton","other",1322,5,300,87435
"mo","newton","republican",18592,69.9,100,29145
"mo","nodaway","democrat",3466,36.9,100,29147
"mo","nodaway","other",423,4.5,300,87441
"mo","nodaway","republican",5515,58.6,100,29147
"mo","oregon","democrat",1385,29.9,100,29149
"mo","oregon","other",215,4.6,300,87447
"mo","oregon","republican",3028,65.4,100,29149
"mo","osage","democrat",2037,28.9,100,29151
"mo","osage","other",235,3.3,300,87453
"mo","osage","republican",4781,67.8,100,29151
"mo","ozark","democrat",1113,24.9,100,29153
"mo","ozark","other",272,6.1,300,87459
"mo","ozark","republican",3085,69,100,29153
"mo","pemiscot","democrat",2201,37.6,100,29155
"mo","pemiscot","other",175,3,300,87465
"mo","pemiscot","republican",3476,59.4,100,29155
"mo","perry","democrat",2636,30.7,100,29157
"mo","perry","other",356,4.2,300,87471
"mo","perry","republican",5599,65.2,100,29157
"mo","pettis","democrat",6652,37,100,29159
"mo","pettis","other",973,5.4,300,87477
"mo","pettis","republican",10343,57.6,100,29159
"mo","phelps","democrat",6569,35.5,100,29161
"mo","phelps","other",891,4.8,300,87483
"mo","phelps","republican",11054,59.7,100,29161
"mo","pike","democrat",2872,39.1,100,29163
"mo","pike","other",396,5.3,300,87489
"mo","pike","republican",4084,55.5,100,29163
"mo","platte","democrat",22475,48.1,100,29165
"mo","platte","other",2197,4.8,300,87495
"mo","platte","republican",22090,47.2,100,29165
"mo","polk","democrat",3604,26,100,29167
"mo","polk","other",562,4.1,300,87501
"mo","polk","republican",9691,69.9,100,29167
"mo","pulaski",NA,NA,NA,NA,29169
"mo","pulaski","democrat",4059,30.3,889,NA
"mo","pulaski","other",700,5.2,2667,NA
"mo","pulaski","republican",8651,64.5,889,NA
"mo","putnam","democrat",485,21.3,100,29171
"mo","putnam","other",87,3.8,300,87513
"mo","putnam","republican",1708,74.9,100,29171
"mo","ralls","democrat",1763,33.9,100,29173
"mo","ralls","other",218,4.2,300,87519
"mo","ralls","republican",3220,61.9,100,29173
"mo","randolph","democrat",3656,35.3,100,29175
"mo","randolph","other",567,5.5,300,87525
"mo","randolph","republican",6135,59.2,100,29175
"mo","ray","democrat",4720,43.7,100,29177
"mo","ray","other",667,6.2,300,87531
"mo","ray","republican",5416,50.1,100,29177
"mo","reynolds","democrat",1008,34.4,100,29179
"mo","reynolds","other",150,5.1,300,87537
"mo","reynolds","republican",1776,60.5,100,29179
"mo","ripley","democrat",1339,24.9,100,29181
"mo","ripley","other",227,4.3,300,87543
"mo","ripley","republican",3813,70.9,100,29181
"mo","sainte genevieve","democrat",3927,46.8,100,29186
"mo","sainte genevieve","other",363,4.3,300,87558
"mo","sainte genevieve","republican",4095,48.8,100,29186
"mo","saline","democrat",4059,43.9,100,29195
"mo","saline","other",567,6.1,300,87585
"mo","saline","republican",4613,49.9,100,29195
"mo","schuyler","democrat",547,28.7,100,29197
"mo","schuyler","other",97,5.2,300,87591
"mo","schuyler","republican",1260,66.2,100,29197
"mo","scotland","democrat",570,29.4,100,29199
"mo","scotland","other",87,4.4,300,87597
"mo","scotland","republican",1283,66.1,100,29199
"mo","scott","democrat",5439,31.8,100,29201
"mo","scott","other",651,3.7,300,87603
"mo","scott","republican",11039,64.4,100,29201
"mo","shannon","democrat",1234,31.8,100,29203
"mo","shannon","other",206,5.3,300,87609
"mo","shannon","republican",2436,62.8,100,29203
"mo","shelby","democrat",989,30.7,100,29205
"mo","shelby","other",100,3.2,300,87615
"mo","shelby","republican",2129,66.2,100,29205
"mo","st charles","democrat",87708,44,100,29183
"mo","st charles","other",8505,4.3,300,87549
"mo","st charles","republican",103319,51.8,100,29183
"mo","st clair","democrat",1460,31.4,100,29185
"mo","st clair","other",253,5.5,300,87555
"mo","st clair","republican",2941,63.2,100,29185
"mo","st francois","democrat",10117,41.2,100,29187
"mo","st francois","other",1360,5.6,300,87561
"mo","st francois","republican",13108,53.3,100,29187
"mo","st louis","democrat",104309,81.8,100,29510
"mo","st louis","other",4167,3.3,300,88530
"mo","st louis","republican",19049,14.9,100,29510
"mo","st louis co",NA,NA,NA,NA,29189
"mo","st louis co","democrat",302950,59.9,998,NA
"mo","st louis co","other",16772,3.2,2994,NA
"mo","st louis co","republican",186325,36.8,998,NA
"mo","stoddard","democrat",3423,25.9,100,29207
"mo","stoddard","other",484,3.7,300,87621
"mo","stoddard","republican",9317,70.5,100,29207
"mo","stone","democrat",4159,25.2,100,29209
"mo","stone","other",738,4.4,300,87627
"mo","stone","republican",11614,70.3,100,29209
"mo","sullivan","democrat",735,29.7,100,29211
"mo","sullivan","other",75,3,300,87633
"mo","sullivan","republican",1662,67.2,100,29211
"mo","taney","democrat",6130,26.3,100,29213
"mo","taney","other",1093,4.7,300,87639
"mo","taney","republican",16088,69,100,29213
"mo","texas","democrat",2829,25.9,100,29215
"mo","texas","other",487,4.5,300,87645
"mo","texas","republican",7619,69.7,100,29215
"mo","vernon","democrat",2697,31.6,100,29217
"mo","vernon","other",402,4.7,300,87651
"mo","vernon","republican",5443,63.7,100,29217
"mo","warren","democrat",5828,37.3,100,29219
"mo","warren","other",885,5.6,300,87657
"mo","warren","republican",8916,57,100,29219
"mo","washington","democrat",3516,38.3,100,29221
"mo","washington","other",574,6.3,300,87663
"mo","washington","republican",5082,55.4,100,29221
"mo","wayne","democrat",1701,30.3,100,29223
"mo","wayne","other",293,5.2,300,87669
"mo","wayne","republican",3619,64.5,100,29223
"mo","webster","democrat",4608,27.5,100,29225
"mo","webster","other",736,4.4,300,87675
"mo","webster","republican",11440,68.2,100,29225
"mo","worth","democrat",321,31,100,29227
"mo","worth","other",46,4.5,300,87681
"mo","worth","republican",667,64.5,100,29227
"mo","wright","democrat",1836,22.7,100,29229
"mo","wright","other",325,4,300,87687
"mo","wright","republican",5926,73.3,100,29229
"nc","alamance","democrat",28343,40.8,100,37001
"nc","alamance","other",2319,3.3,100,37001
"nc","alamance","republican",38783,55.8,100,37001
"nc","alexander","democrat",3879,21.5,100,37003
"nc","alexander","other",925,5.1,100,37003
"nc","alexander","republican",13207,73.3,100,37003
"nc","alleghany","democrat",1327,25.3,100,37005
"nc","alleghany","other",226,4.3,100,37005
"nc","alleghany","republican",3698,70.4,100,37005
"nc","anson","democrat",5717,55.4,100,37007
"nc","anson","other",248,2.4,100,37007
"nc","anson","republican",4359,42.2,100,37007
"nc","ashe","democrat",3550,26.8,100,37009
"nc","ashe","other",505,3.8,100,37009
"nc","ashe","republican",9200,69.4,100,37009
"nc","avery","democrat",1683,21,100,37011
"nc","avery","other",315,3.9,100,37011
"nc","avery","republican",6004,75,100,37011
"nc","beaufort","democrat",8369,35.6,100,37013
"nc","beaufort","other",867,3.7,100,37013
"nc","beaufort","republican",14247,60.7,100,37013
"nc","bertie","democrat",5653,61.1,100,37015
"nc","bertie","other",139,1.5,100,37015
"nc","bertie","republican",3465,37.4,100,37015
"nc","bladen","democrat",6964,44.8,100,37017
"nc","bladen","other",393,2.5,100,37017
"nc","bladen","republican",8203,52.7,100,37017
"nc","brunswick","democrat",22224,33.2,100,37019
"nc","brunswick","other",2792,4.2,100,37019
"nc","brunswick","republican",41850,62.6,100,37019
"nc","buncombe","democrat",75406,55.2,100,37021
"nc","buncombe","other",5482,4,100,37021
"nc","buncombe","republican",55686,40.8,100,37021
"nc","burke","democrat",11167,29.7,100,37023
"nc","burke","other",1724,4.6,100,37023
"nc","burke","republican",24688,65.7,100,37023
"nc","cabarrus","democrat",33823,37.1,100,37025
"nc","cabarrus","other",4311,4.7,100,37025
"nc","cabarrus","republican",53127,58.2,100,37025
"nc","caldwell","democrat",8511,23.8,100,37027
"nc","caldwell","other",1838,5.1,100,37027
"nc","caldwell","republican",25422,71.1,100,37027
"nc","camden","democrat",1266,26.2,100,37029
"nc","camden","other",178,3.7,100,37029
"nc","camden","republican",3385,70.1,100,37029
"nc","carteret","democrat",9554,25.9,100,37031
"nc","carteret","other",1511,4.1,100,37031
"nc","carteret","republican",25830,70,100,37031
"nc","caswell","democrat",4444,42.6,100,37033
"nc","caswell","other",256,2.5,100,37033
"nc","caswell","republican",5729,54.9,100,37033
"nc","catawba","democrat",20586,29,100,37035
"nc","catawba","other",3440,4.8,100,37035
"nc","catawba","republican",46968,66.2,100,37035
"nc","chatham","democrat",20427,51.7,100,37037
"nc","chatham","other",1116,2.8,100,37037
"nc","chatham","republican",17936,45.4,100,37037
"nc","cherokee","democrat",3156,23.1,100,37039
"nc","cherokee","other",482,3.5,100,37039
"nc","cherokee","republican",9998,73.3,100,37039
"nc","chowan","democrat",2859,40.9,100,37041
"nc","chowan","other",133,1.9,100,37041
"nc","chowan","republican",3992,57.2,100,37041
"nc","clay","democrat",1468,25.3,100,37043
"nc","clay","other",187,3.2,100,37043
"nc","clay","republican",4145,71.5,100,37043
"nc","cleveland","democrat",14962,34,100,37045
"nc","cleveland","other",1600,3.6,100,37045
"nc","cleveland","republican",27402,62.3,100,37045
"nc","columbus","democrat",8770,38,100,37047
"nc","columbus","other",744,3.2,100,37047
"nc","columbus","republican",13557,58.8,100,37047
"nc","craven","democrat",16812,36.4,100,37049
"nc","craven","other",1762,3.8,100,37049
"nc","craven","republican",27572,59.7,100,37049
"nc","cumberland","democrat",68696,55.4,100,37051
"nc","cumberland","other",4190,3.4,100,37051
"nc","cumberland","republican",51210,41.3,100,37051
"nc","currituck","democrat",2965,24.3,100,37053
"nc","currituck","other",409,3.4,100,37053
"nc","currituck","republican",8834,72.4,100,37053
"nc","dare","democrat",7094,37.5,100,37055
"nc","dare","other",625,3.3,100,37055
"nc","dare","republican",11219,59.2,100,37055
"nc","davidson","democrat",17012,23.7,100,37057
